eventId,questionId,questionText,answer,author,sourceSummaryId,forUse
D0614,13,"The Quebec independence movement began the in the 1960s.",Y,AGA1PIIWM8I8D,D0614.M.250.E.J,0
D0614,14,"More that 80 percent of Quebeckers speak French.",Y,AGA1PIIWM8I8D,D0614.M.250.E.J,0
D0614,15,"The first referendum for Quebec independence was in May of 1980.",Y,AGA1PIIWM8I8D,D0614.M.250.E.J,0
D0614,16,"The second referendum for Quebec independence was in October of 1995.",Y,AGA1PIIWM8I8D,D0614.M.250.E.J,1
D0614,17,"Quebec has experienced serious financial problems.",Y,AGA1PIIWM8I8D,D0614.M.250.E.J,0
D0614,18,"Jean Chretien ruled out independence for Quebec.",Y,AGA1PIIWM8I8D,D0614.M.250.E.J,1
D0614,19,"Bouchard's ruling party won re-election in Quebec in 1998.",Y,AGA1PIIWM8I8D,D0614.M.250.E.J,0
D0614,20,"The Canadian government introduced a bill to make separation more difficult.",Y,AGA1PIIWM8I8D,D0614.M.250.E.J,1
D0614,21,"More than 80 percent Quebeckers speak French.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.J,0
D0614,22,"Jacques Parizeau resigned and was replaced by Lucien Bouchard.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.J,0
D0614,23,"Jean Chretien ruled out any declaration of independence.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.J,1
D0614,24,"Quebeckers wanted Bouchard to focus on the economy rather than independence.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.J,0
D0614,25,"The Supreme Court ruled that Quebec could not separate unilaterally from Canada.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.J,0
D0614,26,"Quebeckers wanted the government to deal with economic conditions.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.J,0
D0614,27,"The federal government introduced a bill aimed at making separation attempts more difficult.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.J,0
D0614,28,"Lucien Bouchard vowed to keep the independence movement alive.",Y,A249LDVPG27XCE,D0614.M.250.E.A,0
D0614,29,"if a majority of Quebeckers voted in favor of secession, federal officials would be obliged to negotiate.",Y,A249LDVPG27XCE,D0614.M.250.E.A,0
D0614,30,"The Quebec Premier resigned.",Y,A249LDVPG27XCE,D0614.M.250.E.A,0
D0614,31,"The separatist movement began in Quebec in the 1960's",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.A,0
D0614,32,"The sentiment for breaking up Canada appeared to gain some momentum in recent years.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.A,1
D0614,33,"A 1995 a referendum on Quebec independence was defeated.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.A,1
D0614,34,"The Supreme Court decided against the constitutionality of unilateral secession.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.A,0
D0614,35,"Bouchard is now in a position to work any attempt to provide changes to his advantage.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.A,0
D0614,36,"In a 1998 provincial election Bouchard won more seats.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.A,1
D0614,37,"Bouchard did not get enough votes to permit another referendum immediately.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.A,0
D0614,38,"There is still uncertainty in Quebec.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.A,1
D0614,39,"Quebec has a French-speaking majority.",Y,AGA1PIIWM8I8D,D0614.M.250.E.B,0
D0614,40,"People from Quebec have voted on two independence referendums.",Y,AGA1PIIWM8I8D,D0614.M.250.E.B,0
D0614,41,"Lucien Bouchard was Quebec's premier in 1996.",Y,AGA1PIIWM8I8D,D0614.M.250.E.B,1
D0614,42,"Many minorities in Quebec were against secession.",Y,AGA1PIIWM8I8D,D0614.M.250.E.B,1
D0614,43,"A third referendum was never held.",Y,AGA1PIIWM8I8D,D0614.M.250.E.B,0
D0614,44,"The Supreme Court of Canada ruled against unilateral secession in Quebec.",Y,AGA1PIIWM8I8D,D0614.M.250.E.B,0
D0614,45,"Jean Chretien declared that unilateral secession was illegal.",Y,A249LDVPG27XCE,D0614.M.250.E.B,1
D0614,46,"Polls indicated most Quebeckers didn't want another referendum.",Y,A249LDVPG27XCE,D0614.M.250.E.B,0
D0614,47,"Parti Quebecois retained control in 1998 provincial elections.",Y,A249LDVPG27XCE,D0614.M.250.E.B,1
D0614,48,"In 1999, Chretien proposed legislation making secession attempts difficult for Quebec.",Y,A249LDVPG27XCE,D0614.M.250.E.B,0
D0614,49,"in 1998 provincial election the party fell short of the 46% of seats in the provincial assembly",Y,A249LDVPG27XCE,D0614.M.250.E.B,0
D0614,50,"Jean Chretien is the Canadian Prime Minister.",Y,A249LDVPG27XCE,D0614.M.250.E.B,0
D0605,51,"Various treatments for osteoarthritis have proved effective in relieving pain.",Y,A249LDVPG27XCE,D0605.M.250.E.E,0
D0605,52,"None of the various treatments for osteoarthritis have proved to be a cure.",Y,A249LDVPG27XCE,D0605.M.250.E.E,0
D0605,53,"In 2000 the FDA approved meloxican tablets (Mobic).",Y,A249LDVPG27XCE,D0605.M.250.E.E,0
D0605,54,"Several dietary supplements are claimed by some patients to be effective.",Y,A249LDVPG27XCE,D0605.M.250.E.E,0
D0605,55,"The Jacobson resonance machine  emits a weak magnetic field.",Y,A249LDVPG27XCE,D0605.M.250.E.E,0
D0605,56,"The 'placebo effect is when the patient imagines effectiveness.",Y,A249LDVPG27XCE,D0605.M.250.E.E,0
D0605,57,"Researchers are also looking at an antibiotic doxycycline.",Y,A249LDVPG27XCE,D0605.M.250.E.E,0
D0605,58,"Knee replacement can restore mobility.",Y,A249LDVPG27XCE,D0605.M.250.E.E,0
D0605,59,"There is no cure for osteoarthritis.",Y,AGA1PIIWM8I8D,D0605.M.250.E.E,0
D0605,60,"Osteoarthritis can be treated with Ibuprofen.",Y,AGA1PIIWM8I8D,D0605.M.250.E.E,0
D0605,61,"The FDA approved meloxican tablets for the treatment of osteoarthritis.",Y,AGA1PIIWM8I8D,D0605.M.250.E.E,0
D0605,62,"HMP-33 is a ginger extract.",Y,AGA1PIIWM8I8D,D0605.M.250.E.E,1
D0605,63,"A Jacobson resonance machine emits a weak magnetic field.",Y,AGA1PIIWM8I8D,D0605.M.250.E.E,0
D0605,64,"Researchers are testing doxycycline for the treatment of osteoarthritis.",Y,AGA1PIIWM8I8D,D0605.M.250.E.E,1
D0605,65,"Hip replacement can restore mobility in some sufferers of osteoarthritis.",Y,AGA1PIIWM8I8D,D0605.M.250.E.E,1
D0605,66,"Experts agree that weight loss helps in the treatment of osteoarthritis.",Y,AGA1PIIWM8I8D,D0605.M.250.E.E,1
D0605,67,"18.5 million Americans are affected by osteoarthritis.",Y,AGA1PIIWM8I8D,D0605.M.250.E.J,0
D0605,68,"Most sufferers of osteoarthritis are over 45.",Y,AGA1PIIWM8I8D,D0605.M.250.E.J,0
D0605,69,"Osteoarthritis breaks down cartilage of the bones.",Y,AGA1PIIWM8I8D,D0605.M.250.E.J,0
D0605,70,"Acetaminophen is used to treat osteoarthritis.",Y,AGA1PIIWM8I8D,D0605.M.250.E.J,0
D0605,71,"Surgery is often used to treat osteoarthritis.",Y,AGA1PIIWM8I8D,D0605.M.250.E.J,1
D0605,72,"Some people believe acupuncture can treat osteoarthritis.",Y,AGA1PIIWM8I8D,D0605.M.250.E.J,0
D0605,73,"Research has raised doubts about nontraditional treatments of osteoarthritis.",Y,AGA1PIIWM8I8D,D0605.M.250.E.J,0
D0605,74,"Osteoarthritis is the most common type of arthritis.",Y,AB5IVPS4OP9M8,D0605.M.250.E.J,0
D0605,75,"Osteoarthritis is a degenerative joint disease.",Y,AB5IVPS4OP9M8,D0605.M.250.E.J,1
D0605,76,"Osteoarthritis causes pain and limits movement.",Y,AB5IVPS4OP9M8,D0605.M.250.E.J,0
D0605,77,"Pain relievers and anti-inflammatory drugs help ease the symptoms.",Y,AB5IVPS4OP9M8,D0605.M.250.E.J,1
D0605,78,"Surgery is used to relieve pain from Osteoarthritis.",Y,AB5IVPS4OP9M8,D0605.M.250.E.J,1
D0605,79,"Exercise and weight control can treat Osteoarthritis.",Y,AB5IVPS4OP9M8,D0605.M.250.E.J,0
D0605,80,"Osteoarthritis is most often found in the fingers and weight-bearing joints.",Y,AB5IVPS4OP9M8,D0605.M.250.E.J,0
D0605,81,"COX-2 inhibitors are used to reduce inflammation.",Y,AB5IVPS4OP9M8,D0605.M.250.E.J,0
D0605,82,"Other non-traditional treatments include ginger extract HMP-33.",Y,A249LDVPG27XCE,D0605.M.250.E.A,0
D0605,83,"Electromagnetic resonance is still being tested.",Y,A249LDVPG27XCE,D0605.M.250.E.A,1
D0605,84,"Studies on acupuncture suggest improvement may be psychological.",Y,A249LDVPG27XCE,D0605.M.250.E.A,0
D0605,85,"Research shows HMP-33 give relief from pain with no negative side effects.",Y,A249LDVPG27XCE,D0605.M.250.E.A,0
D0605,86,"Weight loss is recommended.",Y,A249LDVPG27XCE,D0605.M.250.E.A,1
D0605,87,"There is no evidence to back up claims of copper bracelets.",Y,A249LDVPG27XCE,D0605.M.250.E.A,1
D0605,88,"Three new NSAIDS containing COX-2 (cyclooxygenase-2) inhibitors have been developed.",Y,A249LDVPG27XCE,D0605.M.250.E.A,0
D0605,89,"Acetaminophens treat pain.",Y,AK3H5QRAROFGP,D0605.M.250.E.A,0
D0605,90,"Hyaluronan is an injectable drug.",Y,AK3H5QRAROFGP,D0605.M.250.E.A,0
D0605,91,"Nutritional supplements are trendy for treating osteoarthritis.",Y,AK3H5QRAROFGP,D0605.M.250.E.A,0
D0605,92,"Meloxicam causes few gastrointestinal complications.",Y,AK3H5QRAROFGP,D0605.M.250.E.A,0
D0605,93,"There is no evidence to support the effectiveness of copper bracelets.",Y,AK3H5QRAROFGP,D0605.M.250.E.A,1
D0605,94,"The treatment of osteoarthritis includes the use of aspirin.",Y,A3TS2NCBAB9L6V,D0605.M.250.E.B,0
D0605,95,"Non-steroidal anti-inflammatory drugs cause liver damage.",Y,A3TS2NCBAB9L6V,D0605.M.250.E.B,0
D0605,96,"Non-steroidal anti-inflammatory drugs cause gastrointestinal bleeding.",Y,A3TS2NCBAB9L6V,D0605.M.250.E.B,0
D0605,97,"New cox-2 inhibitor drugs have fewer gastrointestinal side effects.",Y,A3TS2NCBAB9L6V,D0605.M.250.E.B,0
D0605,98,"Vitamin E eases arthritis pain.",Y,A3TS2NCBAB9L6V,D0605.M.250.E.B,0
D0605,99,"Copper bracelets have been proven ineffective.",Y,A3TS2NCBAB9L6V,D0605.M.250.E.B,0
D0605,100,"Tai chi has not been proven effective.",Y,A3TS2NCBAB9L6V,D0605.M.250.E.B,1
D0605,101,"Studies show that glucosamine relieves pain.",Y,AJQGWGESKQT4Y,D0605.M.250.E.B,0
D0605,102,"Beta-carotene reduces the risk of osteoarthritis.",Y,AJQGWGESKQT4Y,D0605.M.250.E.B,0
D0605,103,"The FDA is studying the use of electromagnetic resonance.",Y,AJQGWGESKQT4Y,D0605.M.250.E.B,0
D0605,104,"No studies yet support the effectiveness of Tai chi.",Y,AJQGWGESKQT4Y,D0605.M.250.E.B,1
D0605,105,"No studies yet support the effectiveness of acupuncture.",Y,AJQGWGESKQT4Y,D0605.M.250.E.B,0
D0605,106,"No studies yet support the effectiveness of methyl sulfonyl methane.",Y,AJQGWGESKQT4Y,D0605.M.250.E.B,0
D0605,107,"Chondroitin stops joint degeneration.",Y,AJQGWGESKQT4Y,D0605.M.250.E.B,1
D0605,108,"Vitamin C reduces the risk of osteoarthritis.",Y,AJQGWGESKQT4Y,D0605.M.250.E.B,1
D0603,109,"The Wetlands are a natural ecological system sometimes called 'Earth's kidney'.",Y,AU01P6YB9J5JX,D0603.M.250.C.A,1
D0603,110,"The Wetlands serve as a habitat for numerous varieties of flora and fauna.",Y,AU01P6YB9J5JX,D0603.M.250.C.A,0
D0603,111,"Wetlands are sometimes called 'Earth's kidney'.",Y,A2IXBTOWQRCLPZ,D0603.M.250.C.A,1
D0603,112,"Wetlands are important for flood prevention.",Y,A2IXBTOWQRCLPZ,D0603.M.250.C.A,0
D0603,113,"Industrialization reduces the amounts of wetland acreage.",Y,A2IXBTOWQRCLPZ,D0603.M.250.C.A,1
D0603,114,"Wetlands Internation was launced in 1996.",Y,A2IXBTOWQRCLPZ,D0603.M.250.C.A,0
D0603,115,"China has established wetland reserves.",Y,A2IXBTOWQRCLPZ,D0603.M.250.C.A,0
D0603,116,"The World Bank is approving loans to Vietnam for wetlands protection.",Y,A2IXBTOWQRCLPZ,D0603.M.250.C.A,1
D0603,117,"Several states have projects for creating manmade wetlands.",Y,A2IXBTOWQRCLPZ,D0603.M.250.C.A,0
D0603,118,"Wetlands serve as a habitat for numerous varieties of flora.",Y,A2IXBTOWQRCLPZ,D0603.M.250.C.A,0
D0603,119,"Wetlands are important in regulating climate.",Y,AGA1PIIWM8I8D,D0603.M.250.C.C,0
D0603,120,"Wetlands are of vital economic importance to Asia.",Y,AGA1PIIWM8I8D,D0603.M.250.C.C,0
D0603,121,"Human activities threaten wetlands.",Y,AGA1PIIWM8I8D,D0603.M.250.C.C,0
D0603,122,"The Ramsar convention aims to conserve wetland habitats.",Y,AGA1PIIWM8I8D,D0603.M.250.C.C,0
D0603,123,"Uganda established an environmental abuse reporting hot line.",Y,AGA1PIIWM8I8D,D0603.M.250.C.C,0
D0603,124,"The US clean Water Act mandated Corps of Engineers regulation of wetlands.",Y,AGA1PIIWM8I8D,D0603.M.250.C.C,1
D0603,125,"Protecting wetlands has been hindered by developers.",Y,AGA1PIIWM8I8D,D0603.M.250.C.C,0
D0603,126,"Hindrance by humans has led to beaver damage.",Y,AGA1PIIWM8I8D,D0603.M.250.C.C,1
D0603,127,"The phrase earth kidneys are known to describe wetlands.",Y,A1DCKRRPA4AWVD,D0603.M.250.C.C,0
D0603,128,"Earth kidneys filter pollutants and preserve the biodiversity of the wetlands.",Y,A1DCKRRPA4AWVD,D0603.M.250.C.C,1
D0603,129,"This filtration system is cost effective and does not cost much to maintain.",Y,A1DCKRRPA4AWVD,D0603.M.250.C.C,1
D0603,130,"These wetlands are also of vital importance to the lands infrastructure and eco system.",Y,A1DCKRRPA4AWVD,D0603.M.250.C.C,0
D0603,131,"Recently, there is more global awareness being raised among countries that are concerned with preserving this eco system.",Y,A1DCKRRPA4AWVD,D0603.M.250.C.C,0
D0603,132,"In 1996 a nationwide permit system was enforced to strictly prohibit using more acreage in the New York areas.",Y,A1DCKRRPA4AWVD,D0603.M.250.C.C,0
D0603,133,"Pieces of land that remain underwater for part of the year are called wetlands.",Y,A22I5RTLJTY3JZ,D0603.M.250.C.J,1
D0603,134,"Marshlands, lakes, rivers, and swamps could potentially be wetlands.",Y,A22I5RTLJTY3JZ,D0603.M.250.C.J,0
D0603,135,"Wetlands help control floods, conserve water, and prevent erosion of soil.",Y,A22I5RTLJTY3JZ,D0603.M.250.C.J,0
D0603,136,"The Ramsat Convention on Wetlands was ratified by China as well as other countries.",Y,A22I5RTLJTY3JZ,D0603.M.250.C.J,1
D0603,137,"The U.S. loses 70 to 100 thousand acres of wetlands every year.",Y,A22I5RTLJTY3JZ,D0603.M.250.C.J,0
D0603,138,"The Clean Water Act has a loophole that led to 20,000 acres of wetlands being destroyed.",Y,A22I5RTLJTY3JZ,D0603.M.250.C.J,0
D0603,139,"Pressure from the Army Corps of Engineers' headquarters led them to stop enforcing wetland protection.",Y,A22I5RTLJTY3JZ,D0603.M.250.C.J,0
D0603,140,"Increased water consumption and climate change are some of the factors reducing wetlands area.",Y,A22I5RTLJTY3JZ,D0603.M.250.C.J,1
D0603,141,"Wetlands are bodies of land under water at least part of the year.",Y,A2IXBTOWQRCLPZ,D0603.M.250.C.J,0
D0603,142,"Wetlands are threatened worldwide.",Y,A2IXBTOWQRCLPZ,D0603.M.250.C.J,0
D0603,143,"Wetlands in the US are disappearing at the rate of about 70,000 to 100,000 acres a year.",Y,A2IXBTOWQRCLPZ,D0603.M.250.C.J,0
D0603,144,"China has increased public awareness of the importance of wetland protection.",Y,A2IXBTOWQRCLPZ,D0603.M.250.C.J,0
D0603,145,"Uganda ratified the Ramsat treaty.",Y,A2IXBTOWQRCLPZ,D0603.M.250.C.J,1
D0603,146,"Efforts to preserve wetlands have encountered setbacks.",Y,A2IXBTOWQRCLPZ,D0603.M.250.C.J,0
D0603,147,"In the US, the Army Corps of Engineers has retreated from enforcing the main law protecting wetlands.",Y,A2IXBTOWQRCLPZ,D0603.M.250.C.J,0
D0603,148,"A loophole in the Clean Water Act led to the destruction of some 20,000 acres of wetlands.",Y,A2IXBTOWQRCLPZ,D0603.M.250.C.J,0
D0603,149,"The term wetlands describes marshes.",Y,AJQGWGESKQT4Y,D0603.M.250.C.E,0
D0603,150,"Wetlands play important roles in filtering.",Y,AJQGWGESKQT4Y,D0603.M.250.C.E,0
D0603,151,"Wetlands play important roles preventing soil erosion.",Y,AJQGWGESKQT4Y,D0603.M.250.C.E,1
D0603,152,"Wetlands play important roles in preventing pollution.",Y,AJQGWGESKQT4Y,D0603.M.250.C.E,0
D0603,153,"Wetlands are endangered by human draining draining.",Y,AJQGWGESKQT4Y,D0603.M.250.C.E,0
D0603,154,"Wetlands are endangered by development.",Y,AJQGWGESKQT4Y,D0603.M.250.C.E,1
D0603,155,"More than half of the wetlands have been lost.",Y,AJQGWGESKQT4Y,D0603.M.250.C.E,0
D0603,156,"Efforts of the Environmental Protection Agency were thwarted by the Army Corps of Engineers.",Y,AJQGWGESKQT4Y,D0603.M.250.C.E,1
D0603,157,"Wetlands are areas usually between land and bodies of water.",Y,A22I5RTLJTY3JZ,D0603.M.250.C.E,0
D0603,158,"Wetlands provide a home for fish, wild plants, and birds.",Y,A22I5RTLJTY3JZ,D0603.M.250.C.E,0
D0603,159,"Wetlands help cleanse water and prevent water pollution.",Y,A22I5RTLJTY3JZ,D0603.M.250.C.E,0
D0603,160,"Human development is contributing to wetland destruction.",Y,A22I5RTLJTY3JZ,D0603.M.250.C.E,0
D0603,161,"The Ramsar Convention of 1971 was signed by 90 nations.",Y,A22I5RTLJTY3JZ,D0603.M.250.C.E,0
D0603,162,"The Army Corps of Engineers incorporated stricter regulations on protecting wetlands by 2000.",Y,A22I5RTLJTY3JZ,D0603.M.250.C.E,1
D0603,163,"The Army Corps of Engineers initially stood in opposition to wetland protection.",Y,A22I5RTLJTY3JZ,D0603.M.250.C.E,0
D0603,164,"Since the late 18th century, more than half of U.S. wetlands have been destroyed.",Y,A22I5RTLJTY3JZ,D0603.M.250.C.E,0
D0608,165,"One of the most effective automobile safety devices is the seat belt.",Y,A3T6Q7YJQXYZ2Z,D0608.M.250.H.E,0
D0608,166,"The state of New Jersey authorized police to stop and ticket drivers who do not wear seat belts.",Y,A3T6Q7YJQXYZ2Z,D0608.M.250.H.E,1
D0608,167,"Although there are weaknesses, when it comes to vehicular safety the safety belt was a critical invention.",Y,A1DCKRRPA4AWVD,D0608.M.250.H.E,1
D0608,168,"These weaknesses lies not in the safety belt itself but in simple human failure to utitlize this invention.",Y,A1DCKRRPA4AWVD,D0608.M.250.H.E,0
D0608,169,"Within the United States alone there are estimates that only 68 percent of drivers use a safety belt.",Y,A1DCKRRPA4AWVD,D0608.M.250.H.E,1
D0608,170,"Looking back twenty years, in 1980 the invention of airbags in cars was developed.",Y,A1DCKRRPA4AWVD,D0608.M.250.H.E,0
D0608,171,"Although a good invention, side air bags weren't implemented until later.",Y,A1DCKRRPA4AWVD,D0608.M.250.H.E,1
D0608,172,"And although an important and useful feature, child saftey seats were complicated to most who used them.",Y,A1DCKRRPA4AWVD,D0608.M.250.H.E,0
D0608,173,"Airbags should not injure.",Y,AJQGWGESKQT4Y,D0608.M.250.H.D,0
D0608,174,"Interior cushioning is used to avoid head injuries.",Y,AJQGWGESKQT4Y,D0608.M.250.H.D,1
D0608,175,"Crash tests should include dummies.",Y,AJQGWGESKQT4Y,D0608.M.250.H.D,0
D0608,176,"Anti-lock brakes contribute to avoiding an accident.",Y,AJQGWGESKQT4Y,D0608.M.250.H.D,0
D0608,177,"Black boxes record data.",Y,AJQGWGESKQT4Y,D0608.M.250.H.D,1
D0608,178,"Devices prevent deployment when passengers are too small..",Y,AJQGWGESKQT4Y,D0608.M.250.H.D,0
D0608,179,"Side airbags can be deactivated.",Y,AJQGWGESKQT4Y,D0608.M.250.H.D,1
D0608,180,"The seat belt is a safety device.",Y,A3GWRDHAURRNK6,D0608.M.250.H.D,0
D0608,181,"Getting people to use seat remains a problem.",Y,A3GWRDHAURRNK6,D0608.M.250.H.D,0
D0608,182,"The problem of getting people to use seat belts has been addressed by installing use-sensors.",Y,A3GWRDHAURRNK6,D0608.M.250.H.D,0
D0608,183,"Side airbags are being installed ton prevent injuries in side collisions or rollovers.",Y,A3GWRDHAURRNK6,D0608.M.250.H.D,1
D0608,184,"Crash tests are beginning in China.",Y,A3GWRDHAURRNK6,D0608.M.250.H.D,0
D0608,185,"Engineers are seeking ways to avoid accidents in the first place.",Y,A3GWRDHAURRNK6,D0608.M.250.H.D,0
D0608,186,"States are enacting graduated licensing laws to limit new drivers until they gain experience.",Y,A3GWRDHAURRNK6,D0608.M.250.H.D,0
D0608,187,"One maker offers a curtain-like side air bag to add a measure of safety during a rollover.",Y,A249LDVPG27XCE,D0608.M.250.H.H,0
D0608,188,"Improperly installed child seats have been responsible for children injuries.",Y,A249LDVPG27XCE,D0608.M.250.H.H,1
D0608,189,"Some auto dealers are offering free assistance in the proper installation of children's seats.",Y,A249LDVPG27XCE,D0608.M.250.H.H,0
D0608,190,"Researchers have suggested using 'black boxes' in cars.",Y,A249LDVPG27XCE,D0608.M.250.H.H,0
D0608,191,"Anti-lock brakes are a very important safety factor.",Y,A249LDVPG27XCE,D0608.M.250.H.H,0
D0608,192,"Most auto safety experts believe the seat belt is the single most effective auto safety device.",Y,A2IXBTOWQRCLPZ,D0608.M.250.H.H,1
D0608,193,"Some states are enacting laws to require seat belt usage.",Y,A2IXBTOWQRCLPZ,D0608.M.250.H.H,1
D0608,194,"Some auto makers are installing audio and visual signals to show when belts are not engaged.",Y,A2IXBTOWQRCLPZ,D0608.M.250.H.H,1
D0608,195,"Rear seat air bags are now available from many manufacturers.",Y,A2IXBTOWQRCLPZ,D0608.M.250.H.H,0
D0608,196,"Improperly installed child seats have been responsible for children fatalities.",Y,A2IXBTOWQRCLPZ,D0608.M.250.H.H,0
D0608,197,"Some autos have adjustable pedals.",Y,A2IXBTOWQRCLPZ,D0608.M.250.H.H,0
D0608,198,"Crash tests provide valuable information for safety planners.",Y,A2IXBTOWQRCLPZ,D0608.M.250.H.H,0
D0608,199,"Some bags inflating in low speed crashes have been blamed for killing several people.",Y,A2IXBTOWQRCLPZ,D0608.M.250.H.H,0
D0608,200,"Many automakers initially resisted the introduction of airbags.",Y,A3TS2NCBAB9L6V,D0608.M.250.H.J,0
D0608,201,"Many automakers claimed that airbags were unwanted by consumers.",Y,A3TS2NCBAB9L6V,D0608.M.250.H.J,0
D0608,202,"Volvo luxury models featured advanced antilock braking.",Y,A3TS2NCBAB9L6V,D0608.M.250.H.J,0
D0608,203,"The Ford Windstar offered a side airbag.",Y,A3TS2NCBAB9L6V,D0608.M.250.H.J,0
D0608,204,"Mercedes and BMW had airbag curtains that could help in rollovers.",Y,A3TS2NCBAB9L6V,D0608.M.250.H.J,0
D0608,205,"New headlight systems became available.",Y,A3TS2NCBAB9L6V,D0608.M.250.H.J,1
D0608,206,"By 1999, many automakers offered safety features to help promote sales.",Y,A3TS2NCBAB9L6V,D0608.M.250.H.J,0
D0608,207,"Some Automakers initially resisted the introduction of safety features.",Y,ACAJFF4MF5S5X,D0608.M.250.H.J,0
D0608,208,"Automakers claimed safety features were unwanted by consumers.",Y,ACAJFF4MF5S5X,D0608.M.250.H.J,0
D0608,209,"An 'inflatable curtain,' is Volvo's version of a side airbag system.",Y,ACAJFF4MF5S5X,D0608.M.250.H.J,1
D0608,210,"ACE is a computer-assisted active cornering enhancement.",Y,ACAJFF4MF5S5X,D0608.M.250.H.J,1
D0608,211,"All wheel drive became available from Subaro, Volvo, and Mercedes.",Y,ACAJFF4MF5S5X,D0608.M.250.H.J,1
D0616,0,"Chechnya is a small Muslim nation.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.J,0
D0616,1,"Chechnya is another name for The Chechen Republic.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.J,0
D0616,2,"In 1991, the Chechen Republic declared its independence.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.J,1
D0616,3,"The Soviet Union in broke up in 1991.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.J,0
D0616,4,"Russia maintained that Chechnya did not have the right to secede.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.J,1
D0616,5,"Russia sent troops to the Caucus region in December 1994.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.J,0
D0616,6,"A war raged between 1994 and 1996.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.J,0
D0616,7,"In 1996, accords were signed granting Chechnya de facto independence.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.J,0
D0616,8,"During the breakup of the Soviet Union in 1991, Chechnya declared its independence.",Y,A2IU5TX5S0FA1C,D0616.M.250.G.J,1
D0616,9,"From 1994 to 1996, a war between Chechnya and Russia resulted in the loss of thousands of Russian lives.",Y,A2IU5TX5S0FA1C,D0616.M.250.G.J,0
D0616,10,"In August and September of 1999, armed Chechen groups invaded neighboring Dagestan, inflicting heavy casualties on Russian troops.",Y,A2IU5TX5S0FA1C,D0616.M.250.G.J,1
D0616,11,"In mid-2000, Russia claimed they suffered 2,240 killed and 6,372 wounded from conflicts with Chechnya.",Y,A2IU5TX5S0FA1C,D0616.M.250.G.J,0
D0616,12,"Boris Yeltsin warned more terrorist attacks would be dealt with severely.",Y,A2VR9O234UCT9T,D0616.M.250.G.A,0
D0616,13,"In March 1996, Chechnya won de facto independence.",Y,A2VR9O234UCT9T,D0616.M.250.G.A,0
D0616,14,"Yeltsin expressed support for Chechnya's government.",Y,A2VR9O234UCT9T,D0616.M.250.G.A,0
D0616,15,"By 1999, Russian air raids escalated along the Chechen border.",Y,A2VR9O234UCT9T,D0616.M.250.G.A,1
D0616,16,"A spate of terrorist acts killed over 300 in Russian cities.",Y,A2VR9O234UCT9T,D0616.M.250.G.A,0
D0616,17,"By the end of 1999, Russian troops occupied over 60% of Chechnya.",Y,A2VR9O234UCT9T,D0616.M.250.G.A,1
D0616,18,"During 2000, the Chechen rebels launched isolated attacks.",Y,A2VR9O234UCT9T,D0616.M.250.G.A,0
D0616,19,"In December 1994 Russian troops were sent into Chechnya to crush a separatist drive",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.A,1
D0616,20,"Dzhokhar Dudayev led the separatist drive.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.A,0
D0616,21,"In March 1996 Boris Yeltsin halted the offensive.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.A,1
D0616,22,"Yeltsin promised free and democratic elections.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.A,0
D0616,23,"Yeltsin suggested amnesty for some combatants.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.A,0
D0616,24,"At this time Chechnya won de facto independence.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.A,0
D0616,25,"However, Chechnya was left devastated and lawless.",Y,A2Q3FS9G8ITCN7,D0616.M.250.G.A,0
D0616,26,"In December of 1994 the Russian government made statements indicating an intention to withdraw from Chechnya.",Y,A1C7UV2UT2S9T7,D0616.M.250.G.G,0
D0616,27,"The withdrawal from Chechnya will be stage by stage.",Y,A1C7UV2UT2S9T7,D0616.M.250.G.G,0
D0616,28,"The Russian government made statements indicating that Chechnya will remain in the Russian Confederation after the withdrawal.",Y,A1C7UV2UT2S9T7,D0616.M.250.G.G,0
