eventId,questionId,questionText,answer,author,sourceSummaryId,forUse
D391,233,"Research and development of drugs is an expensive process.",Y,AJQGWGESKQT4Y,D391.M.250.H.J,0
D391,234,"Research is looking for a new drug.",Y,AJQGWGESKQT4Y,D391.M.250.H.J,0
D391,235,"Now scientists are doing molecular modeling and automatic gene sequencing.",Y,AJQGWGESKQT4Y,D391.M.250.H.J,1
D391,236,"Drug companies make the decision to develop or not.",Y,AJQGWGESKQT4Y,D391.M.250.H.J,0
D391,237,"drug companies continue to lobby governments to reduce regulatory burdens.",Y,AJQGWGESKQT4Y,D391.M.250.H.J,1
D391,238,"Extending the life of patents is also a key goal.",Y,AJQGWGESKQT4Y,D391.M.250.H.J,1
D391,239,"Profitable drugs are sold worldwide.",Y,AJQGWGESKQT4Y,D391.M.250.H.J,1
D391,240,"Government pressure to keep drug prices down is causing large cutbacks.",Y,AJQGWGESKQT4Y,D391.M.250.H.G,0
D391,241,"Some pharmaceutical companies have cut back on the number of their R&D facilities.",Y,AJQGWGESKQT4Y,D391.M.250.H.G,0
D391,242,"Changes involve joint R&D programs with other companies.",Y,AJQGWGESKQT4Y,D391.M.250.H.G,0
D391,243,"Companies are learning to concentrate on innovative drugs.",Y,AJQGWGESKQT4Y,D391.M.250.H.G,0
D391,244,"There is also increasing use of computerized molecular design methods.",Y,AJQGWGESKQT4Y,D391.M.250.H.G,1
D391,245,"The R&D phase of drugs is highly costly.",Y,A5VBIZ2KIQ1R8,D391.M.250.H.G,0
D391,246,"The regulatory process increases the R&D cost of drugs.",Y,A5VBIZ2KIQ1R8,D391.M.250.H.G,1
D391,247,"Government pressure to keep drug cost down is causing cutbacks in R&D spending.",Y,A5VBIZ2KIQ1R8,D391.M.250.H.G,0
D391,248,"Pharmaceutical companies are looking for ways to cut spending.",Y,A5VBIZ2KIQ1R8,D391.M.250.H.G,1
D391,249,"The R&D process can take six years or longer.",Y,A5VBIZ2KIQ1R8,D391.M.250.H.G,1
D391,250,"Breakthroughs in human gene therapy are transforming drug companies.",Y,A5VBIZ2KIQ1R8,D391.M.250.H.G,0
D391,251,"Breakthroughs in gene therapy are making it easier to appy treatment.",Y,A5VBIZ2KIQ1R8,D391.M.250.H.G,0
D391,252,"Companies are paying more attention to age-related illness.",Y,A5VBIZ2KIQ1R8,D391.M.250.H.G,0
D391,253,"The research and development for new drugs is costly.",Y,AJQGWGESKQT4Y,D391.M.250.H.E,1
D391,254,"The research and development for new drugs is complicated.",Y,AJQGWGESKQT4Y,D391.M.250.H.E,1
D391,255,"The cooperation of drug developers with microbiologists has become critical.",Y,AJQGWGESKQT4Y,D391.M.250.H.E,1
D391,256,"Understanding of the body's neurotransmitters aid in predicting a drug's efficacy.",Y,AJQGWGESKQT4Y,D391.M.250.H.E,1
D391,257,"Not all of the key activities in the research and development of new drugs take place in the laboratory.",Y,AJQGWGESKQT4Y,D391.M.250.H.E,0
D391,258,"Drug companies must be convinced that a market exists for the new product.",Y,AJQGWGESKQT4Y,D391.M.250.H.E,0
D391,259,"Drug companies must be convinced that the pricing of the finished product will be sufficient to recoup the developmental expenditure.",Y,AJQGWGESKQT4Y,D391.M.250.H.E,0
D391,260,"Others have cut the number of compounds under development.",Y,AJQGWGESKQT4Y,D391.M.250.H.E,0
D400,261,"Brazil's Aerospace image tracks issues with the Amazon rainforest.",Y,A5VBIZ2KIQ1R8,D400.M.250.B.H,0
D400,262,"The Amazon rainforest has problems with deforestation.",Y,A5VBIZ2KIQ1R8,D400.M.250.B.H,1
D400,263,"Satellite images are used to track the Amazon rainforest's problems.",Y,A5VBIZ2KIQ1R8,D400.M.250.B.H,1
D400,264,"A $139bn system was created to tend to the Amazon.",Y,A5VBIZ2KIQ1R8,D400.M.250.B.H,0
D400,265,"The 1992 Earth Summit fostered commitments  to Brazil.",Y,A5VBIZ2KIQ1R8,D400.M.250.B.H,0
D400,266,"Cocoa plantations are threatening the Amazon basin.",Y,A5VBIZ2KIQ1R8,D400.M.250.B.H,0
D400,267,"Drug trafficking and production threaten's the Amazon.",Y,A5VBIZ2KIQ1R8,D400.M.250.B.H,0
D400,268,"Efforts to protect the Amazon are underfunded.",Y,A5VBIZ2KIQ1R8,D400.M.250.B.H,0
D400,269,"Brazil's Aerospace Institute compiles satellite images of the Amazon rainforest's problems.",Y,A28FA9S6Y1M1I7,D400.M.250.B.H,1
D400,270,"Eximbark funded a radar system.",Y,A28FA9S6Y1M1I7,D400.M.250.B.H,0
D400,271,"Brazil is funding programs to reduce deforestation and CO2 emission",Y,A28FA9S6Y1M1I7,D400.M.250.B.H,0
D400,272,"Brazil fostered first-world commitments to all nine Amazon countries at the 1992 Earth Summit.",Y,A28FA9S6Y1M1I7,D400.M.250.B.H,1
D400,273,"There are illegal cocoa fields in Columbia, Ecuador, Peru and Bolivia.",Y,A28FA9S6Y1M1I7,D400.M.250.B.H,0
D400,274,"Brazil is trying to fight deforestation.",Y,A28FA9S6Y1M1I7,D400.M.250.B.H,0
D400,275,"There is a national park in Ecuador named Yasuni national park.",Y,A28FA9S6Y1M1I7,D400.M.250.B.H,0
D400,276,"Yasuni national park in Ecuador is a UNESCO biosphere reserve.",Y,A28FA9S6Y1M1I7,D400.M.250.B.H,0
D400,277,"The Amazon is the world's largest rainforest.",Y,AAASQIW3J32OL,D400.M.250.B.A,0
D400,278,"The Amazon rainforest contains 30 percent of the world's plant and animal species.",Y,AAASQIW3J32OL,D400.M.250.B.A,0
D400,279,"The Amazon rainforest has serious environmental problems.",Y,AAASQIW3J32OL,D400.M.250.B.A,0
D400,280,"Destruction of forest cover is one of the causes of environmental problems faced by the Amazon rainforest.",Y,AAASQIW3J32OL,D400.M.250.B.A,0
D400,281,"Deforestation of the Amazon rainforest is the result of several activities.",Y,AAASQIW3J32OL,D400.M.250.B.A,0
D400,282,"Forest burning is a widely used method for clearing land in the Amazon rainforest.",Y,AAASQIW3J32OL,D400.M.250.B.A,0
D400,283,"Forest burning is often the product of government actions in the Amazon rainforest.",Y,AAASQIW3J32OL,D400.M.250.B.A,0
D400,284,"Ranchers have received government subsidies in Brazil for burning forests.",Y,AAASQIW3J32OL,D400.M.250.B.A,1
D400,285,"The Amazon contains 30 percent of the world's flora and fauna.",Y,A5VBIZ2KIQ1R8,D400.M.250.B.A,1
D400,286,"The Amazon faces serious environmental issues.",Y,A5VBIZ2KIQ1R8,D400.M.250.B.A,0
D400,287,"The Amazon is increasingly threatened by global warming.",Y,A5VBIZ2KIQ1R8,D400.M.250.B.A,0
D400,288,"Deforestation is the result of clearing land for farming.",Y,A5VBIZ2KIQ1R8,D400.M.250.B.A,0
D400,289,"The Brazilian government encourages development.",Y,A5VBIZ2KIQ1R8,D400.M.250.B.A,1
D400,290,"Farmers use forest burning to clear the land.",Y,A5VBIZ2KIQ1R8,D400.M.250.B.A,0
D400,291,"Over-harvesting of trees is causing erosion.",Y,A5VBIZ2KIQ1R8,D400.M.250.B.A,1
D400,292,"Mining is causing environmental damage.",Y,A5VBIZ2KIQ1R8,D400.M.250.B.A,0
D400,293,"In 1987, deforestation caused 1.2 million tons of carbon to be released into the atmosphere.",Y,ANCCKNF1DKRZO,D400.M.250.B.C,1
D400,294,"Currently, 40 tree species in Amazon rainforest are at risk of extinction.",Y,ANCCKNF1DKRZO,D400.M.250.B.C,0
D400,295,"Brazil made a law prohibiting landowners from clearing more that 50% of their property.",Y,ANCCKNF1DKRZO,D400.M.250.B.C,0
D400,296,"Unterraced hills of coca trees cause erosion and deadly landslides.",Y,ANCCKNF1DKRZO,D400.M.250.B.C,0
D400,297,"Coca growers' herbicides and refining chemicals wash into rivers.",Y,ANCCKNF1DKRZO,D400.M.250.B.C,0
D400,298,"Peru's coca fields cause 10% of its deforestation.",Y,ANCCKNF1DKRZO,D400.M.250.B.C,0
D400,299,"Brazil ended subsidies to ranchers for forest clearance.",Y,ANCCKNF1DKRZO,D400.M.250.B.C,1
D400,300,"Oil companies, through negligence, recklessness, and intentional activities, have polluted and destroyed countless acres of rainforest.",Y,ANCCKNF1DKRZO,D400.M.250.B.C,0
D400,301,"The slash and burn cycle of clearing has caused many of the environmental problems of the Amazon rainforest.",Y,AJQGWGESKQT4Y,D400.M.250.B.C,0
D400,302,"The rainforest suffers great losses from wide scale logging.",Y,AJQGWGESKQT4Y,D400.M.250.B.C,1
D400,303,"The rainforest suffers great losses from illegal logging.",Y,AJQGWGESKQT4Y,D400.M.250.B.C,1
D400,304,"The rainforest suffers great losses from chaotic development.",Y,AJQGWGESKQT4Y,D400.M.250.B.C,0
D400,305,"The rainforest suffers great losses from roadway construction.",Y,AJQGWGESKQT4Y,D400.M.250.B.C,0
D400,306,"Forty tree species are at risk of extinction.",Y,AJQGWGESKQT4Y,D400.M.250.B.C,0
D400,307,"Bolivia's wood industry is unsustainable.",Y,AJQGWGESKQT4Y,D400.M.250.B.C,0
D400,308,"Environmental zones have been established to protect threatened species.",Y,AJQGWGESKQT4Y,D400.M.250.B.C,0
D400,309,"Deforestation of the Amazon rain forest causes a number of serious environmental problems.",Y,AJQGWGESKQT4Y,D400.M.250.B.G,0
D400,310,"Slash and burn cycles by ranchers depletes the soil.",Y,AJQGWGESKQT4Y,D400.M.250.B.G,1
D400,311,"Slash and burn cycles cause erosion.",Y,AJQGWGESKQT4Y,D400.M.250.B.G,1
D400,312,"Cocaine processing in the cleared land pollutes rivers with illegal chemicals.",Y,AJQGWGESKQT4Y,D400.M.250.B.G,0
D400,313,"Multi-use land development is being taught.",Y,AJQGWGESKQT4Y,D400.M.250.B.G,0
D400,314,"Strong law enforcement programs are underway.",Y,AJQGWGESKQT4Y,D400.M.250.B.G,0
D400,315,"Extractive reserves are being developed.",Y,AJQGWGESKQT4Y,D400.M.250.B.G,0
D400,316,"The introduction of sustainable crops is being introduced.",Y,AJQGWGESKQT4Y,D400.M.250.B.G,0
D400,317,"There are many environmental problems that are caused by deforestation of the Amazon rain forest.",Y,A98E8M4QLI9RS,D400.M.250.B.G,0
D400,318,"Burning of the rain forest causes a large amount of carbon dioxide gas to be released into the atmosphere",Y,A98E8M4QLI9RS,D400.M.250.B.G,1
D400,319,"Carbon dioxide buildup is a principal contributor to global warming",Y,A98E8M4QLI9RS,D400.M.250.B.G,0
D400,320,"Satellite monitoring is being used to guide in analyzing the damage being done by deforestation.",Y,A98E8M4QLI9RS,D400.M.250.B.G,0
D400,321,"Timber policies are becoming more restrictive to preserve the rain forest.",Y,A98E8M4QLI9RS,D400.M.250.B.G,0
D400,322,"Deforestation of the rain forest is causing extinction of many species of plants and animals.",Y,A98E8M4QLI9RS,D400.M.250.B.G,1
D366,323,"'Pressure oxidation' is another technique used to leach metals in mining industry applications.",Y,AAASQIW3J32OL,D366.M.250.I.H,0
D366,324,"Cyanide-leaching is used to make PCP.",Y,AAASQIW3J32OL,D366.M.250.I.H,1
D366,325,"Humans die from direct contact with concentrated waste.",Y,AAASQIW3J32OL,D366.M.250.I.H,0
D366,326,"Over time, even small amounts of cyanide build up in human tissue.",Y,AAASQIW3J32OL,D366.M.250.I.H,0
D366,327,"Evaporation from cyanide waste ponds affects breathing.",Y,AAASQIW3J32OL,D366.M.250.I.H,0
D366,328,"Cyanide in galvanizing and plating produces silica, calcium, iron and zinc.",Y,AKSJ3C5O3V9RB,D366.M.250.I.H,1
D366,329,"Combining acids with cyanide produces hydrogen cyanide gas.",Y,AKSJ3C5O3V9RB,D366.M.250.I.H,0
D366,330,"Hydrogen cyanide contaminates manufactured amino-acids.",Y,AKSJ3C5O3V9RB,D366.M.250.I.H,0
D366,331,"Cyanide-leaching recovers silver from photographic film.",Y,AKSJ3C5O3V9RB,D366.M.250.I.H,0
D366,332,"Cyanide waste cleanup is expensive.",Y,AKSJ3C5O3V9RB,D366.M.250.I.H,1
D366,333,"In mining industry applications a 0.1% cyanide-water solution leaches metals.",Y,AKSJ3C5O3V9RB,D366.M.250.I.H,0
D366,334,"A 'closed-loop' cyanide leaching system eliminates open ponds and environment leaks.",Y,AKSJ3C5O3V9RB,D366.M.250.I.H,0
D366,335,"Sodium cyanide decimates fish.",Y,AKSJ3C5O3V9RB,D366.M.250.I.H,1
D366,336,"One industrial use of cyanide is in the plating industry.",Y,A1M4GCK4AX3ELS,D366.M.250.I.D,1
D366,337,"Cyanide is used in the mining industry.",Y,A1M4GCK4AX3ELS,D366.M.250.I.D,1
D366,338,"Five workers in Indiana died of asphyxiation",Y,A1M4GCK4AX3ELS,D366.M.250.I.D,0
D366,339,"The EPA closed a plating company in Burbank, California.",Y,A1M4GCK4AX3ELS,D366.M.250.I.D,1
D366,340,"Hydrogen cyanide is used to manufacture tryptophan.",Y,A1M4GCK4AX3ELS,D366.M.250.I.D,1
D366,341,"Cameroon villagers gather honey from hives in tall trees with the use of cyanide.",Y,A1M4GCK4AX3ELS,D366.M.250.I.D,0
D366,342,"Heap leaching is a way to separate small traces of gold from rock.",Y,A1M4GCK4AX3ELS,D366.M.250.I.D,1
D366,343,"Cameroon villagers gather honey from hives located in tall trees.",Y,AGA1PIIWM8I8D,D366.M.250.I.D,0
D366,344,"Bees in Cameroon are often stunned with a cyanide compound.",Y,AGA1PIIWM8I8D,D366.M.250.I.D,0
D366,345,"The Japanese utilize hydrogen cyanide in the manufacturing of tryptophan.",Y,AGA1PIIWM8I8D,D366.M.250.I.D,0
D366,346,"Tryptophan is an amino acid.",Y,AGA1PIIWM8I8D,D366.M.250.I.D,0
D366,347,"Tryptophan is often used as a nutritional supplement.",Y,AGA1PIIWM8I8D,D366.M.250.I.D,0
D366,348,"Cyanide is often used to make hydrogen cyanide gas.",Y,AGA1PIIWM8I8D,D366.M.250.I.D,0
D366,349,"Cyanide can result in birds and animals being killed.",Y,APGX2WZ59OWDN,D366.M.250.I.E,0
D366,350,"Improperly stored cyanide can result in dangerous situations and cause expensive clean-ups",Y,APGX2WZ59OWDN,D366.M.250.I.E,0
D366,351,"Some Filipinos use cyanide in dangerous fishing operations.",Y,APGX2WZ59OWDN,D366.M.250.I.E,0
D366,352,"Cyanide is used to recover silver from X-ray film.",Y,APGX2WZ59OWDN,D366.M.250.I.E,1
D366,353,"Cyanide is used in electroplating aircraft parts.",Y,A3U2UNSYDPS933,D366.M.250.I.E,1
D366,354,"Hydrogen cyanide has been used to produce amino acid nutritional supplements.",Y,A3U2UNSYDPS933,D366.M.250.I.E,0
D366,355,"A process known as heap mining is used to extract gold from low-grade ore.",Y,A3U2UNSYDPS933,D366.M.250.I.E,0
D366,356,"Gold mining operations make extensive use of cyanide.",Y,A3U2UNSYDPS933,D366.M.250.I.E,1
D366,357,"Cyanide is used in rodent poison.",Y,A3U2UNSYDPS933,D366.M.250.I.E,1
D366,358,"in some cases runoff from heap mining has discharged into ponds with the result that birds and animals are killed.",Y,A3U2UNSYDPS933,D366.M.250.I.E,0
D366,359,"Heap-leach technology revolutionized gold mining in the 1970s.",Y,AGA1PIIWM8I8D,D366.M.250.I.F,0
D366,360,"Cyanide used in gold mining can cause environmental contamination.",Y,AGA1PIIWM8I8D,D366.M.250.I.F,1
D366,361,"Birds die by the thousands by drinking cyanide contaminated water.",Y,AGA1PIIWM8I8D,D366.M.250.I.F,0
D366,362,"Cyanide contaminated water in Mojkovak, Montenegro gave off a mist that poisoned residents and accelerated cancer cases.",Y,AGA1PIIWM8I8D,D366.M.250.I.F,1
D366,363,"In Colorado, a mine leaked cyanide contaminated water into the Alamosa River in 1994.",Y,AGA1PIIWM8I8D,D366.M.250.I.F,1
D366,364,"Cyanide is used in in galvanizing and other metal plating.",Y,AGA1PIIWM8I8D,D366.M.250.I.F,0
D366,365,"Cyanide can be used to recover silver from photographs and x-rays.",Y,AGA1PIIWM8I8D,D366.M.250.I.F,0
D422,366,"Police detect that art is stolen through catalogs of stolen items.",Y,AJQGWGESKQT4Y,D422.M.250.C.H,0
D422,367,"Catalogs of stolen items circulated among dealers, auction houses, and museums.",Y,AJQGWGESKQT4Y,D422.M.250.C.H,0
D422,368,"The International Art Loss Register can report thefts.",Y,AJQGWGESKQT4Y,D422.M.250.C.H,1
D422,369,"Illicit buyers may intentionally or inadvertently let others know they have the items.",Y,AJQGWGESKQT4Y,D422.M.250.C.H,0
D422,370,"Information trails are followed by authorities.",Y,AJQGWGESKQT4Y,D422.M.250.C.H,0
D422,371,"In France art dealers must register all purchased art, except what is bought at auction.",Y,ACAJFF4MF5S5X,D422.M.250.C.H,0
D422,372,"Police have conducted broad searches of areas where stolen art might possibly be found.",Y,ACAJFF4MF5S5X,D422.M.250.C.H,0
D422,373,"Art registry laws are expected in Britain.",Y,ACAJFF4MF5S5X,D422.M.250.C.H,1
D422,374,"Ransom attempts can expose thieves to capture.",Y,ACAJFF4MF5S5X,D422.M.250.C.H,1
D422,375,"Stolen art has sometimes been abandoned in public places.",Y,ACAJFF4MF5S5X,D422.M.250.C.H,0
D422,376,"Stolen art has also been found in the course of routine police activities, like traffic stops.",Y,ACAJFF4MF5S5X,D422.M.250.C.H,0
D422,377,"Anyone can report thefts to the International Art Loss Register.",Y,ACAJFF4MF5S5X,D422.M.250.C.H,1
D422,378,"Stolen art is often recovered.",Y,A5VBIZ2KIQ1R8,D422.M.250.C.C,0
D422,379,"Stolen art is logged in a database.",Y,A5VBIZ2KIQ1R8,D422.M.250.C.C,1
D422,380,"Some paintings are recovered with the help of the thieves.",Y,A5VBIZ2KIQ1R8,D422.M.250.C.C,1
D422,381,"Stolen paintings are sometimes ransomed.",Y,A5VBIZ2KIQ1R8,D422.M.250.C.C,1
D422,382,"The cases of stolen art are often unusual.",Y,A5VBIZ2KIQ1R8,D422.M.250.C.C,1
D422,383,"A 17th century oil painting was found when offered to an auction house.",Y,AJQGWGESKQT4Y,D422.M.250.C.C,0
D422,384,"Two portraits were recovered using the Art Loss Register database.",Y,AJQGWGESKQT4Y,D422.M.250.C.C,0
D422,385,"Works are recovered in undercover stings.",Y,AJQGWGESKQT4Y,D422.M.250.C.C,0
D422,386,"Picasso was recovered in Brussels.",Y,AJQGWGESKQT4Y,D422.M.250.C.C,0
D422,387,"Rubens was recovered in Miami.",Y,AJQGWGESKQT4Y,D422.M.250.C.C,0
D422,388,"Tips helped police recover 81 Andy Warhol lithographs.",Y,AJQGWGESKQT4Y,D422.M.250.C.C,1
D422,389,"Eight Matisse's were recovered in a traffic stop.",Y,AJQGWGESKQT4Y,D422.M.250.C.C,0
D422,390,"Theft of precious art has become second only to narcotics theft for global criminals.",Y,AGA1PIIWM8I8D,D422.M.250.C.D,1
D422,391,"The International Foundation for Art Research helps recover stolen art.",Y,AGA1PIIWM8I8D,D422.M.250.C.D,1
D422,392,"The International Art Loss Register is a digital database of stolen art.",Y,AGA1PIIWM8I8D,D422.M.250.C.D,0
D422,393,"Auction houses are the first line of defense for recognizing stolen artwork.",Y,AGA1PIIWM8I8D,D422.M.250.C.D,1
D422,394,"Often stolen art is recovered but the thieves are never caught.",Y,AGA1PIIWM8I8D,D422.M.250.C.D,0
D422,395,"The biggest art heist in history occurred at Boston's Gardner Museum.",Y,AGA1PIIWM8I8D,D422.M.250.C.D,0
D422,396,"Theft of precious artwork by global criminals has become common.",Y,A1FYWSPNO7KN1O,D422.M.250.C.D,0
D422,397,"Two armed thieves stole 20 Van Gogh paintings.",Y,A1FYWSPNO7KN1O,D422.M.250.C.D,1
D422,398,"20 Van Gogh paintings were stolen in Amsterdam.",Y,A1FYWSPNO7KN1O,D422.M.250.C.D,0
D422,399,"Norwegian police arrested three people for theft of The Scream.",Y,A1FYWSPNO7KN1O,D422.M.250.C.D,1
D422,400,"A Rubens painting was stolen from a Spanish Museum.",Y,A1FYWSPNO7KN1O,D422.M.250.C.D,0
D422,401,"The International Art Loss Register is a computerized database of stolen art.",Y,A1FYWSPNO7KN1O,D422.M.250.C.D,0
D422,402,"Auction houses often recognize artworks brought to them as stolen.",Y,A1FYWSPNO7KN1O,D422.M.250.C.D,1
D422,403,"A dozen masterpieces were taken from Boston's Gardner Museum.",Y,A1FYWSPNO7KN1O,D422.M.250.C.D,0
D422,404,"the International Foundation for Art Research adds over 2,000 works of stolen art to its files",Y,A3HMDGRGC5JB7E,D422.M.250.C.F,0
D422,405,"The International Art Loss Registry lists over 40,000 items",Y,A3HMDGRGC5JB7E,D422.M.250.C.F,1
D422,406,"Two robbers dressed as police officers steal 11 paintings",Y,A3HMDGRGC5JB7E,D422.M.250.C.F,0
D422,407,"Eight works by Matisse are reported missing",Y,A3HMDGRGC5JB7E,D422.M.250.C.F,0
D422,408,"Three armed robbers take 21 Renaissance paintings",Y,A3HMDGRGC5JB7E,D422.M.250.C.F,0
D683,409,"The 1992 elections in Czechoslovakia defined the directions that the Czechs and the Slovaks were taking.",Y,AJQGWGESKQT4Y,D683.M.250.J.E,0
D683,410,"The Czechs voted for rapid market reforms.",Y,AJQGWGESKQT4Y,D683.M.250.J.E,0
D683,411,"The Czechs voted for integration into Europe.",Y,AJQGWGESKQT4Y,D683.M.250.J.E,0
D683,412,"The Slovaks voted for the party of Vladimir Meciar.",Y,AJQGWGESKQT4Y,D683.M.250.J.E,1
D683,413,"The Slovaks had long been resentful of the Czech-dominated federal government.",Y,AJQGWGESKQT4Y,D683.M.250.J.E,1
D683,414,"The Czechs agreed to assume the foreign debt earlier accrued.",Y,AJQGWGESKQT4Y,D683.M.250.J.E,1
D683,415,"The country's armed forces were divided.",Y,AJQGWGESKQT4Y,D683.M.250.J.E,0
D683,416,"In the 1992 elections, the Czechoslovakians voted for rapid market reforms.",Y,A98E8M4QLI9RS,D683.M.250.J.E,1
D683,417,"The Czechs had one of Europe's lowest unemployment rates.",Y,A98E8M4QLI9RS,D683.M.250.J.E,0
D683,418,"In the 1992 elections, the Czechs voted for integration into Europe under the leadership of Vaclav Klaus",Y,A98E8M4QLI9RS,D683.M.250.J.E,0
D683,419,"The party of Vladimir Meciar had an avowedly separatist agenda",Y,A98E8M4QLI9RS,D683.M.250.J.E,0
D683,420,"Only after one year of independence, most Slovaks said they would oppose breaking up the former Czechs Federation",Y,A98E8M4QLI9RS,D683.M.250.J.E,0
D683,421,"On January 1, 1993, the separation of the Czechs and Slovaks was official.",Y,A98E8M4QLI9RS,D683.M.250.J.E,1
D683,422,"At the end of the first year of independence the Slovaks economy was in recession",Y,A98E8M4QLI9RS,D683.M.250.J.E,0
D683,423,"Nationalistic feelings rose in Czechoslovakia once it was freed from the Soviet Union.",Y,A5VBIZ2KIQ1R8,D683.M.250.J.D,0
D683,424,"The Czechs were highly westernized and idustrialized.",Y,A5VBIZ2KIQ1R8,D683.M.250.J.D,0
D683,425,"Slovakia remained tied to the west.",Y,A5VBIZ2KIQ1R8,D683.M.250.J.D,0
D683,426,"Slovakia continued to produce heavy goods for Soviet markets.",Y,A5VBIZ2KIQ1R8,D683.M.250.J.D,1
D683,427,"Slovakia faced increased economic stress after the breakup of Chezchoslovakia.",Y,A5VBIZ2KIQ1R8,D683.M.250.J.D,1
D683,428,"The Slovak government couldn't afford the cost of modernization.",Y,A5VBIZ2KIQ1R8,D683.M.250.J.D,1
D683,429,"The Czech Republic became increasingly more prosperous.",Y,A5VBIZ2KIQ1R8,D683.M.250.J.D,1
D683,430,"The Czech Republic has a thriving tourist industry.",Y,A5VBIZ2KIQ1R8,D683.M.250.J.D,0
D683,431,"Slovaks sloughed off a thousand year subservience to Hungary.",Y,AJQGWGESKQT4Y,D683.M.250.J.F,0
D683,432,"Most Slovaks went into the crucial general elections of June 1992 intending to negotiate a new and looser union.",Y,AJQGWGESKQT4Y,D683.M.250.J.F,0
D683,433,"Opinion polls showed that independence was only sought by a small minority.",Y,AJQGWGESKQT4Y,D683.M.250.J.F,1
D683,434,"The Czech leader, rejected any soft options.",Y,AJQGWGESKQT4Y,D683.M.250.J.F,0
D683,435,"Democracy suffered in both countries.",Y,AJQGWGESKQT4Y,D683.M.250.J.F,1
D683,436,"Slovakia's economy was deeply in recession.",Y,AJQGWGESKQT4Y,D683.M.250.J.F,1
D683,437,"Political infighting threatened to bring down the government.",Y,AJQGWGESKQT4Y,D683.M.250.J.F,0
D683,438,"Czech politicians wanted rapid market reform in the 90's",Y,A5VBIZ2KIQ1R8,D683.M.250.J.J,0
D683,439,"Czech politicians wanted to rapidly integrate with the west.",Y,A5VBIZ2KIQ1R8,D683.M.250.J.J,0
D683,440,"Slovak politicians were nationalist and separatist politicians.",Y,A5VBIZ2KIQ1R8,D683.M.250.J.J,0
D683,441,"Slovak politicians wanted greater autonomy.",Y,A5VBIZ2KIQ1R8,D683.M.250.J.J,0
D683,442,"The split of Czechoslovakia resulted in two states.",Y,A5VBIZ2KIQ1R8,D683.M.250.J.J,0
D683,443,"The Czech state was highly successful following the split.",Y,A5VBIZ2KIQ1R8,D683.M.250.J.J,0
D683,444,"The Slovak nation suffered immediately following the split.",Y,A5VBIZ2KIQ1R8,D683.M.250.J.J,1
D683,445,"The Slovakian people suffered high unemployment.",Y,A5VBIZ2KIQ1R8,D683.M.250.J.J,0
D683,446,"Following the downfall of Communism there was a superficial unity in Czechoslovakia",Y,AJQGWGESKQT4Y,D683.M.250.J.J,0
D683,447,"Following the downfall of Communism disputes began.",Y,AJQGWGESKQT4Y,D683.M.250.J.J,0
D683,448,"In June 1992 Czech politicians who wanted a rapid market reform and integration into the rest of Europe were elected.",Y,AJQGWGESKQT4Y,D683.M.250.J.J,1
D683,449,"Members of the nationalist-populist and separatist parties and were calling for greater autonomy.",Y,AJQGWGESKQT4Y,D683.M.250.J.J,0
D683,450,"Talks on forming an interim government were scheduled",Y,AJQGWGESKQT4Y,D683.M.250.J.J,0
D683,451,"Talks on forming an interim government were stalled.",Y,AJQGWGESKQT4Y,D683.M.250.J.J,0
D683,452,"By 20 June the intention to split into separate states was announced.",Y,AJQGWGESKQT4Y,D683.M.250.J.J,1
D683,453,"Two new states were born on January 1, 1993.",Y,AJQGWGESKQT4Y,D683.M.250.J.J,1
D376,454,"The World Court is also known as the International Court of Justice.",Y,AJQGWGESKQT4Y,D376.M.250.E.J,1
D376,455,"The World Court is headquartered in The Hague, Netherlands.",Y,AJQGWGESKQT4Y,D376.M.250.E.J,0
D376,456,"Sixteen permanent judges preside in the Peace Palace.",Y,AJQGWGESKQT4Y,D376.M.250.E.J,0
D376,457,"The Court does not have the powers to enforce its decisions.",Y,AJQGWGESKQT4Y,D376.M.250.E.J,1
D376,458,"In the early 1990's, the Court also hosted the UN sponsored international war crimes tribunal.",Y,AJQGWGESKQT4Y,D376.M.250.E.J,0
D376,459,"Military disputes are very common cases.",Y,AJQGWGESKQT4Y,D376.M.250.E.J,0
D376,460,"The court has settled border disputes.",Y,AJQGWGESKQT4Y,D376.M.250.E.J,1
D376,461,"The World Court also hears disagreements over rightful leadership.",Y,AJQGWGESKQT4Y,D376.M.250.E.J,1
D376,462,"The International Court of Justice decides on legal disputes between states.",Y,AJQGWGESKQT4Y,D376.M.250.E.A,1
D376,463,"One type of case the Court deals with concerns questions of international law.",Y,AJQGWGESKQT4Y,D376.M.250.E.A,0
D376,464,"The Court found the US guilty of violating international law.",Y,AJQGWGESKQT4Y,D376.M.250.E.A,1
D376,465,"The Court considered the claim by Bosnia.",Y,AJQGWGESKQT4Y,D376.M.250.E.A,0
D376,466,"Two Libyans were accused of blowing up a Pan Am flight.",Y,AURYD2FH3FUOQ,D376.M.250.E.A,0
D376,467,"A Pan Am flight blew up over Scotland.",Y,AURYD2FH3FUOQ,D376.M.250.E.A,0
D376,468,"There is a border dispute between Hondoras and El Salvador.",Y,AURYD2FH3FUOQ,D376.M.250.E.A,0
D376,469,"The International Court of Justice is the main judicial arm of the United Nations.",Y,AURYD2FH3FUOQ,D376.M.250.E.A,0
D376,470,"The International Court of Justice is also know as the World Court.",Y,AURYD2FH3FUOQ,D376.M.250.E.A,0
